时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	高度(m)	气压(kPa)	版本号()	电量(%)
2026-06-18T17:22:44.461	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.168	0.350	-0.919	25.269	-9.705	26.306	155.84	8.17	163.85	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:44.583	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.158	0.370	-1.003	-22.583	-23.254	2.380	155.89	8.95	161.46	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:44.669	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.199	0.431	-0.847	-40.222	-10.681	24.475	152.45	9.75	159.24	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:44.790	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.235	0.564	-0.829	-33.508	-13.916	8.911	148.89	10.09	157.33	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:44.849	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.174	0.526	-0.785	-5.737	-6.470	-7.874	146.84	10.59	156.20	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:44.969	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.177	0.539	-0.810	5.615	-2.747	-0.610	146.61	11.42	156.42	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:45.064	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.175	0.533	-0.823	6.409	3.479	0.305	147.62	11.28	156.46	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:45.183	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.177	0.519	-0.820	7.629	2.197	0.977	148.10	11.28	156.60	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:45.269	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.170	0.513	-0.834	6.104	2.319	-1.526	148.88	11.12	156.88	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:45.389	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.180	0.491	-0.838	6.409	4.272	0.244	149.50	10.97	157.19	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:45.479	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.194	0.506	-0.848	5.005	3.235	4.028	150.14	10.56	157.46	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:45.599	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.185	0.499	-0.860	0.488	0.793	0.793	150.35	10.27	157.20	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:45.664	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.165	0.505	-0.853	4.761	0.671	-0.427	150.67	10.06	157.22	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:45.781	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.180	0.480	-0.855	-2.014	0.488	1.526	150.80	10.09	157.34	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:45.869	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.164	0.478	-0.846	-1.282	0.183	0.916	150.53	9.90	157.20	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:45.990	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.171	0.491	-0.831	0.793	0.610	-0.183	150.45	9.98	157.30	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:46.079	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.170	0.503	-0.847	-0.183	-0.244	-0.488	150.50	9.98	157.37	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:46.199	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.174	0.489	-0.844	0.427	0.122	1.099	150.50	9.95	157.37	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:46.259	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.174	0.488	-0.852	0.793	-0.366	-1.465	150.61	9.96	157.45	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:46.380	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.170	0.487	-0.846	0.244	0.122	-0.305	150.68	9.98	157.50	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:46.469	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.175	0.491	-0.850	0.122	0.183	0.000	150.74	9.94	157.53	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:46.592	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.182	0.493	-0.845	1.038	0.854	1.770	150.75	9.92	157.57	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:46.679	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.173	0.490	-0.842	0.610	0.366	0.610	150.79	9.87	157.59	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:46.799	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.171	0.496	-0.853	0.000	-0.061	0.366	150.84	9.85	157.60	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:46.890	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.174	0.490	-0.849	0.000	0.061	-0.305	150.83	9.85	157.65	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:47.009	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.173	0.484	-0.848	0.305	0.061	0.488	150.85	9.87	157.70	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:47.076	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.162	0.480	-0.852	0.000	-0.061	-1.099	150.86	9.83	157.73	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:47.190	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.167	0.483	-0.850	0.427	0.061	-0.671	150.89	9.84	157.80	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:47.279	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.167	0.488	-0.849	0.854	1.221	1.343	150.91	9.74	157.78	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:47.400	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.162	0.482	-0.849	1.160	1.770	2.075	151.05	9.37	157.57	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:47.489	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.157	0.485	-0.853	0.732	0.305	0.732	151.09	9.21	157.47	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:47.609	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.167	0.490	-0.854	-0.244	0.000	-0.122	151.08	9.27	157.58	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:47.672	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.161	0.488	-0.854	-1.160	-0.061	-0.488	150.99	9.28	157.65	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:47.789	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.157	0.482	-0.848	-0.549	0.000	-0.427	150.90	9.33	157.73	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:47.879	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.162	0.486	-0.849	-1.526	-0.183	-0.610	150.80	9.38	157.83	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:48.004	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.160	0.490	-0.856	-0.793	-0.366	-1.343	150.69	9.42	157.90	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:48.089	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.163	0.493	-0.849	-0.916	-0.061	0.000	150.62	9.46	158.00	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:48.209	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.167	0.495	-0.845	-0.793	-0.122	-0.366	150.51	9.53	158.09	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:48.304	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.163	0.498	-0.847	-0.122	0.000	-0.549	150.47	9.56	158.15	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:48.419	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.157	0.486	-0.848	-0.610	-0.854	-3.357	150.44	9.60	158.21	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:48.479	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.169	0.496	-0.840	2.197	0.305	0.061	150.52	9.68	158.34	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:48.604	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.174	0.502	-0.851	1.709	0.549	-0.793	150.67	9.70	158.44	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
