时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	高度(m)	气压(kPa)	版本号()	电量(%)
2026-06-17T18:57:46.894	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.070	-0.206	-0.887	-0.427	-16.479	-135.620	-79.81	21.83	11.00	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:47.017	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.042	-0.208	-1.068	-8.789	-4.883	-134.399	-80.94	7.25	9.39	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:47.103	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.019	-0.129	-1.181	7.568	1.831	-106.140	-80.38	-3.42	7.70	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:47.255	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.078	0.047	-0.920	22.400	-7.263	-86.365	-78.29	-13.76	5.81	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:47.343	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.019	-0.066	-1.061	9.338	-22.949	-70.862	-77.59	-21.74	5.83	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:47.433	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.063	-0.118	-0.841	2.563	-18.982	-84.412	-76.85	-29.59	5.95	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:47.524	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.148	-0.157	-0.950	-8.545	-10.437	-59.021	-76.64	-37.03	5.77	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:47.647	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.187	-0.085	-0.913	-0.977	-6.409	-50.476	-76.06	-41.74	5.91	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:47.706	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.206	0.006	-0.970	5.066	6.042	-15.564	-74.70	-43.34	5.44	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:47.825	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.112	-0.221	-1.253	14.282	7.507	-15.503	-73.56	-43.95	4.24	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:47.914	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.226	-0.294	-0.982	11.108	-2.319	18.494	-73.30	-44.09	4.25	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:48.036	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.039	-0.267	-0.770	-2.014	-4.150	15.198	-74.21	-43.49	5.49	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:48.125	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.000	-0.228	-0.848	-1.160	0.732	28.687	-75.11	-40.48	6.64	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:48.247	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.096	-0.305	-0.879	-7.507	3.723	38.269	-76.74	-37.71	7.67	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:48.304	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.072	-0.219	-1.001	5.554	27.039	70.313	-77.07	-31.73	7.16	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:48.426	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.136	-0.253	-1.228	0.244	30.762	63.110	-77.11	-25.02	6.02	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:48.544	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.022	0.059	-0.912	9.094	18.005	135.132	-76.42	-14.24	5.61	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:48.634	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.135	-0.171	-0.967	12.024	9.460	86.060	-77.60	-2.72	6.61	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:48.725	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.007	-0.132	-0.691	2.930	-5.493	49.805	-76.80	2.75	7.42	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:48.844	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.019	-0.269	-0.903	-8.850	-13.000	9.766	-75.88	5.28	8.81	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:48.935	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.005	-0.313	-1.054	-2.686	-16.968	-10.376	-75.36	2.83	9.59	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:49.055	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.118	-0.304	-1.363	16.052	-39.917	-83.191	-74.39	-4.30	10.22	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:49.114	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.419	-0.176	-1.046	-15.869	-44.739	-74.219	-72.77	-15.21	11.06	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:49.235	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.049	-0.207	-0.740	-18.188	-21.912	-170.105	-73.80	-29.63	10.12	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:49.323	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.007	-0.245	-0.743	8.301	-8.850	-113.770	-72.77	-40.97	7.66	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:49.443	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.096	-0.385	-0.933	-1.892	9.094	-46.692	-69.86	-49.33	4.39	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:49.535	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.188	-0.481	-1.094	6.531	39.124	27.100	-65.34	-50.29	-1.03	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:49.655	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.025	0.033	-1.108	9.827	59.448	154.846	-59.52	-44.30	-6.02	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:49.715	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.055	-0.301	-1.043	-5.859	10.132	172.607	-72.21	-21.64	3.18	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:49.836	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.054	-0.089	-0.595	-0.305	2.319	62.561	-72.09	-13.94	5.19	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:49.925	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.020	-0.315	-0.917	-2.014	5.981	22.461	-73.80	-9.06	6.33	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:50.075	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.188	-0.358	-1.160	-0.732	1.038	37.048	-75.86	-5.77	7.05	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:50.166	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.206	0.167	-1.106	30.212	-15.320	14.771	-76.07	-0.57	9.26	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:50.255	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.034	-0.210	-1.169	-17.639	-2.991	-84.412	-76.87	-3.19	9.49	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:50.373	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.050	-0.123	-0.605	-17.029	-7.019	-49.805	-75.85	-9.82	8.75	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:50.465	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.024	-0.234	-0.827	-12.695	-5.859	-69.763	-76.21	-17.87	6.98	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:50.525	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.111	-0.415	-1.176	-45.532	23.682	-51.086	-76.99	-21.91	5.40	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:50.644	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.089	-0.031	-1.079	26.001	20.386	3.113	-77.98	-23.49	2.30	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:50.734	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.193	-0.190	-1.154	-41.199	-2.563	73.364	-78.18	-14.14	3.13	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:50.915	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.058	-0.128	-0.712	-5.676	-21.545	-11.536	-78.57	-14.80	4.30	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:50.944	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.145	-0.219	-0.724	29.053	-14.099	27.405	-77.40	-15.20	6.07	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:51.064	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.021	-0.240	-1.154	-8.545	-13.306	36.377	-77.27	-12.21	7.86	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:51.124	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.141	-0.192	-1.331	20.874	-17.883	42.908	-75.90	-11.72	9.54	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:51.245	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.098	0.056	-1.367	-48.828	-2.441	-46.692	-73.31	-12.82	11.15	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:51.335	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.030	-0.141	-0.698	0.061	-3.967	-62.134	-73.52	-20.35	9.14	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:51.455	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.028	-0.207	-0.620	-3.662	10.559	-66.589	-72.98	-26.99	6.17	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:51.543	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.014	-0.351	-1.066	-18.555	13.733	-30.701	-71.66	-31.78	3.25	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:51.664	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.095	-0.272	-1.360	4.700	15.503	-21.057	-70.69	-32.96	1.18	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:51.755	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.140	-0.056	-1.198	-58.167	7.385	81.848	-69.13	-29.49	0.69	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:51.875	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.041	-0.175	-0.724	-2.197	-16.907	8.789	-71.04	-27.52	2.38	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:51.935	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.117	-0.155	-0.663	-12.756	-25.818	-1.099	-72.89	-26.28	5.80	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:52.055	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.092	-0.329	-1.015	-3.723	-3.174	28.381	-74.76	-24.59	7.15	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:52.147	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.009	-0.365	-1.256	12.085	-8.850	-12.390	-75.75	-24.20	8.43	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:52.270	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.196	0.186	-1.026	11.047	-10.193	-26.367	-73.58	-26.32	9.28	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:52.355	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.002	-0.120	-0.914	6.409	-6.409	-28.748	-73.71	-33.36	7.26	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:52.476	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.016	-0.114	-0.584	3.174	7.935	-45.471	-73.16	-37.41	5.31	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:52.565	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.048	-0.237	-0.879	-11.841	1.587	-31.189	-72.32	-40.25	3.48	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:52.751	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.047	-0.406	-1.300	24.231	15.686	3.052	-71.07	-41.62	1.23	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:52.752	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.145	0.089	-0.927	28.625	9.827	60.181	-67.69	-40.23	0.21	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:52.869	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.106	-0.107	-0.921	28.015	-2.441	-12.756	-69.07	-35.32	2.47	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:52.956	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.046	-0.147	-0.669	-16.418	-14.038	18.372	-71.43	-34.34	4.17	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:53.080	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.003	-0.346	-0.973	-22.583	-5.188	43.945	-73.28	-34.85	5.39	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:53.166	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.055	-0.298	-1.197	5.005	-7.751	18.616	-74.69	-32.59	6.85	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:53.289	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.154	0.107	-1.025	36.499	-10.559	9.399	-73.69	-31.07	8.39	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:53.346	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.097	-0.102	-1.082	2.075	-3.662	-64.087	-73.20	-33.89	7.40	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:53.499	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.014	-0.125	-0.616	-0.305	3.906	-46.387	-72.50	-40.05	5.24	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:53.560	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.018	-0.229	-0.822	-9.949	-3.113	-50.842	-70.55	-45.54	1.97	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:53.676	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.063	-0.358	-1.301	14.221	8.362	-23.315	-69.81	-48.54	0.10	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:53.766	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.185	-0.037	-0.955	57.251	14.465	26.245	-65.74	-48.08	-1.07	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:53.888	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.098	-0.129	-1.196	-0.183	-0.977	24.719	-68.20	-41.81	1.04	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:53.975	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.030	-0.121	-0.556	-6.287	-24.231	40.100	-70.04	-38.49	3.92	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:54.100	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.131	-0.291	-0.785	-8.911	-13.916	-10.437	-71.08	-41.73	4.84	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:54.160	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.002	-0.270	-1.160	-4.517	-11.841	14.893	-74.14	-37.24	7.88	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:54.277	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.182	-0.152	-1.167	15.198	-23.193	68.420	-74.19	-35.79	9.77	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:54.396	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.133	-0.137	-1.258	-82.825	12.817	-66.101	-73.95	-39.17	9.34	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:54.485	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.069	-0.145	-0.742	-6.470	8.972	-64.880	-73.18	-42.27	7.42	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:54.575	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.010	-0.199	-0.686	-6.653	3.479	-38.513	-70.91	-47.82	3.92	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:54.698	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.105	-0.290	-1.157	-35.950	13.123	9.216	-70.76	-48.58	2.58	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:54.757	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.084	-0.223	-1.299	17.761	10.803	-4.761	-67.46	-49.81	-0.25	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:54.876	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.193	0.042	-1.172	-33.752	3.052	38.269	-66.39	-47.83	-1.10	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:54.966	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.035	-0.180	-0.794	-19.226	-12.451	-23.071	-68.76	-46.72	0.91	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:55.090	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.061	-0.184	-0.681	5.798	-12.146	53.406	-71.04	-44.90	3.42	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:55.176	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.149	-0.286	-0.917	12.878	-5.920	35.889	-71.94	-43.15	5.11	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:55.296	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.193	-0.371	-1.188	0.366	-7.568	8.484	-72.58	-42.41	6.44	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:55.356	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.070	0.101	-0.940	-6.409	0.000	-31.982	-72.64	-41.45	8.09	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:55.506	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.017	-0.119	-1.029	5.798	1.221	-4.456	-73.45	-42.89	6.43	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:55.596	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.029	-0.118	-0.635	-0.793	9.644	-27.039	-73.47	-43.24	5.92	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:55.686	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.013	-0.197	-0.900	1.465	7.080	-51.331	-71.60	-43.94	3.65	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:55.775	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.121	-0.301	-1.256	19.836	16.296	-2.686	-69.83	-47.68	0.38	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:55.899	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.189	0.051	-1.005	30.579	20.447	45.471	-66.07	-45.62	-2.01	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:55.987	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.077	-0.149	-1.018	-2.502	-3.174	47.241	-69.44	-37.33	1.98	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:56.106	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.056	-0.094	-0.606	-17.822	-19.104	74.341	-71.97	-33.76	4.91	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:56.162	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.080	-0.216	-0.934	-7.263	-1.282	20.447	-74.52	-27.92	8.59	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:56.315	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.004	-0.298	-1.135	-2.625	-2.625	20.935	-75.36	-24.38	9.84	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:56.375	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.124	-0.153	-1.215	22.156	-2.747	9.338	-74.33	-23.16	10.47	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:56.529	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.126	-0.089	-1.267	-26.306	3.174	-15.198	-74.00	-23.54	10.38	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:56.647	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.017	-0.124	-0.668	-9.521	7.996	-38.635	-73.43	-27.26	8.92	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:56.707	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.062	-0.210	-0.756	5.127	12.573	-41.260	-73.10	-29.18	7.08	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:56.766	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.003	-0.328	-1.110	-9.583	7.019	-28.320	-72.54	-32.56	5.55	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:56.918	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.088	-0.209	-1.309	9.583	19.592	-6.958	-70.44	-34.14	3.11	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:56.975	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.135	0.078	-1.117	-20.569	5.676	64.697	-68.62	-30.83	2.64	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:57.096	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.024	-0.222	-0.786	-0.244	-16.052	29.297	-69.42	-29.03	3.54	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:57.185	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.065	-0.146	-0.697	2.625	-17.151	15.442	-72.06	-26.30	7.10	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:57.307	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.039	-0.310	-0.950	-1.282	-1.770	36.133	-72.55	-26.69	7.37	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:57.400	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.101	-0.358	-1.176	20.447	-7.263	-3.906	-72.61	-25.30	8.39	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:57.516	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.168	0.075	-0.932	13.000	-8.179	-41.199	-70.46	-25.83	9.37	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:57.574	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.072	-0.103	-1.105	-0.427	-7.996	-29.236	-71.11	-30.12	8.01	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:57.727	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.010	-0.135	-0.629	-7.141	5.798	-49.988	-70.59	-35.40	5.55	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:57.785	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.043	-0.287	-0.806	-0.977	1.648	-21.362	-69.22	-38.79	3.24	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:57.909	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.049	-0.357	-1.297	5.981	16.357	-21.484	-68.25	-40.92	1.15	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:57.995	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.090	-0.037	-0.991	40.222	12.451	18.738	-65.20	-40.40	-0.35	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:58.117	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.142	-0.170	-1.058	-8.850	3.723	-0.732	-67.27	-36.02	1.18	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:58.175	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.040	-0.167	-0.679	-6.409	-11.719	58.655	-68.82	-33.76	2.82	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:58.324	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.081	-0.201	-0.832	-13.855	-6.592	16.357	-70.58	-30.80	5.34	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:58.384	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.019	-0.270	-1.119	-15.198	-1.038	10.925	-72.22	-28.25	6.72	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:58.505	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.104	-0.233	-1.336	14.160	-13.123	9.705	-71.81	-27.93	7.76	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:58.600	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.066	-0.032	-1.240	-52.429	2.197	-52.185	-70.70	-30.56	7.88	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:58.720	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.033	-0.135	-0.806	-7.629	-2.319	-46.631	-70.64	-33.81	6.84	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:58.809	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.021	-0.138	-0.712	6.470	6.287	-42.236	-69.87	-37.68	4.69	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:58.930	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.027	-0.297	-0.973	-9.216	3.113	-28.809	-69.93	-39.89	3.59	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:58.985	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.003	-0.341	-1.200	20.386	17.456	-3.723	-67.52	-40.77	1.26	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:57:59.106	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.141	0.075	-0.913	12.451	13.794	66.772	-63.64	-39.23	-0.16	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
